iana_id,name,link,email,form,api,notes,found,as_of
923,"One Putt, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
931,UdomainName.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
932,FindUAName.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
933,YouDamain.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
934,GoServeYourDomain.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
935,"Commerce Island, LLC",http://www.commerceisland.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
937,"Blue Fractal, LLC",http://www.bluefractal.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
938,WHC Online Solutions Inc.,https://whc.ca,,https://whc.ca/contact-us,,,TRUE,2025-07-23
939,"Desert Devil, LLC",http://www.desertdevil.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
940,Above.com Pty Ltd.,http://www.above.com,,,,Unable to locate,FALSE,2025-07-22
944,IServeYourDomain.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
945,Udamain.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
946,FindYouADomain.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
947,FindYouAName.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
955,Launchpad.com Inc.,http://www.launchpad.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
957,"Titanic Hosting, LLC",http://www.titanichosting.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
959,"Tropic Management Systems, Inc.",http://tropicregistry.com,,,,Unable to locate,FALSE,2025-07-22
961,"Rank USA, LLC",http://www.rankusa.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
965,Fluccs - The Australian Cloud Pty Ltd,http://www.domaincentral.com.au,abuse@domaincentral.com.au,,,,TRUE,2025-07-22
967,"! #1 Host Australia, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
968,"! #1 Host Germany, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
970,"! #1 Host China, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
971,"! #1 Host Canada, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
973,"Haveaname, LLC",http://www.haveaname.com,abuse@havenname.com,,,,TRUE,2025-07-22
974,"Netestate, LLC",http://www.netestate.com,info@netestate.com,,,,TRUE,2025-07-22
975,"Topsystem, LLC",http://www.topsystem.com,info@topsystem.com,,,,TRUE,2025-07-22
976,http.net Internet GmbH,http://www.http.net,abuse-complaint@http.net,,,,TRUE,2025-07-22
980,"! #1 Host Japan, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
981,"! #1 Host Korea, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
985,"Own Identity, Inc.",http://www.ownidentity.com,,,,Unable to locate,FALSE,2025-07-23
986,"Mighty Bay, LLC",http://mighty-bay.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
987,"Imperial Registrations, Inc.",http://www.imperialregistrations.com,,https://www.imperialregistrations.com/support/contact-us.php,,,TRUE,2025-07-23
996,"DomainAdministration.com, LLC",http://www.domainadministration.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
997,"NamePal.com, LLC",http://www.namepal.com,,https://www.namesilo.com/report_abuse.php,,Redirects to Namesilo,TRUE,2025-07-23
1001,Domeneshop AS dba domainnameshop.com,https://domainnameshop.com,abuse@domainnameshop.com,,,,TRUE,2025-07-23
1003,"Ekados, Inc., d/b/a groundregistry.com",http://www.groundregistry.com,,,,Unable to locate,FALSE,2025-07-23
1005,NetEarth One Inc. d/b/a NetEarth,http://www.netearthone.com,https://domain-contact.uk/report-abuse.php,,,,TRUE,2025-07-22
1008,"SNAPNAMES 7, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1009,"SNAPNAMES 8, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1010,"SNAPNAMES 9, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1011,101domain GRS Limited,http://101domain.com,abuse@101domain.com,https://www.101domain.com/report_abuse.htm,,,TRUE,2025-07-22
1012,"SNAPNAMES 10, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1013,"SNAPNAMES 11, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1014,"SNAPNAMES 12, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1019,"Threadagent.com, Inc.",http://www.xz.com,easongong@kqw.com,,,,TRUE,2025-07-22
1022,"NamePal.com #8010, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1023,"NamePal.com #8011, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1024,"NamePal.com #8012, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1025,"NamePal.com #8013, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1026,"NamePal.com #8014, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1027,"NamePal.com #8015, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1028,"NamePal.com #8016, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1029,"NamePal.com #8017, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1031,"NamePal.com #8018, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1033,"SNAPNAMES 13, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1034,"SNAPNAMES 14, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1035,"SNAPNAMES 15, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1036,"SNAPNAMES 16, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1037,"SNAPNAMES 17, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1038,"SNAPNAMES 18, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1040,"Name106, Inc.",https://www.name.com,,https://www.name.com/abuse,,,TRUE,2025-07-22
1042,"Big House Services, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1043,"Domain Rouge, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1044,"SNAPNAMES 3, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1045,"SNAPNAMES 4, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1046,"SNAPNAMES 5, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1047,"SNAPNAMES 6, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1048,"SNAPNAMES 19, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1049,"SNAPNAMES 20, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1050,"SNAPNAMES 36, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1051,"SNAPNAMES 71, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1052,EuroDNS S.A.,http://www.eurodns.com,,https://my.eurodns.com/about/contact/report-abuse,,,TRUE,2025-07-22
1053,"SNAPNAMES 98, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1054,"Retail Domains, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1055,"SearchNResQ, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1056,"Fenominal, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1057,"SNAPNAMES 86, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1058,"SNAPNAMES 95, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1059,"SNAPNAMES 96, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1060,"SNAPNAMES 97, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1061,"SNAPNAMES 87, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1062,"SNAPNAMES 94, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1063,"SNAPNAMES 92, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1064,"SNAPNAMES 93, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1065,"SNAPNAMES 88, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1066,"SNAPNAMES 90, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1067,"SNAPNAMES 91, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1068,"NameCheap, Inc.",http://www.namecheap.com,abuse@namecheap.com,,,,TRUE,2025-07-22
1069,"DropExtra.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1070,"DropFall.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1071,"DropHub.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1072,"DropJump.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1075,"DropSave.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1076,"Domain Guardians, Inc.",http://www.domainguardians.com,abuse@domainguardians.com,,,,TRUE,2025-07-22
1077,"DropWalk.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1078,"DropWeek.com, LLC",http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1082,"Register4Less, Inc.",http://register4less.com,abuse@register4less.com,,,,TRUE,2025-07-22
1083,"Curious Net, LLC",http://www.curiousnet.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1084,"Secure Registrar, Inc.",https://www.secureregistrar.com,,,,Unable to locate,FALSE,2025-07-22
1085,"Click Registrar, LLC dba publicdomainregistry.com",http://publicdomainregistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com/process-for-handling-abuse/,,,TRUE,2025-07-22
1086,Marcaria International LLC,http://www.marcaria.com,,,,Unable to locate,FALSE,2025-07-22
1091,"IHS Telekom, Inc.",http://www.ihs.com.tr,abuse@ihs.com.tr,https://www.ihs.com.tr/kotuye-kullanim-bildir.html,,,TRUE,2025-07-22
1093,"Cool Ocean, LLC",http://www.coolocean.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1096,"Find Good Domains, LLC",http://www.findgooddomains.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1098,"Domain Mantra, LLC",http://www.domainmantra.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1099,"Domain Band, LLC",http://www.domainband.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1100,"Net Juggler, LLC",http://www.netjuggler.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1101,"Power Carrier, LLC",http://www.powercarrier.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1102,"Network Savior, LLC",http://www.networksavior.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1104,"Name To Fame, LLC",http://www.nametofame.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1105,"Unpower, LLC",http://www.unpower.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1106,"Unified Servers, LLC",http://www.unifiedservers.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1107,"Tech Tyrants, LLC",http://www.techtyrants.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1108,"Ultra Registrar, LLC",http://www.ultraregistrar.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1109,"Trade Starter, LLC",http://www.tradestarter.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1110,FBS Inc.,http://www.isimtescil.net,abuse@isimtescil.net,https://www.isimtescil.net/kotuye-kullanim-bildir,,,TRUE,2025-07-22
1111,"DomainContext, Inc.",https://domaincontext.com,abuse@domaincontext.com,,,,TRUE,2025-07-22
1112,"Internet Invest, Ltd. dba Imena.ua",http://www.imena.ua,abuse@imena.ua,,,,TRUE,2025-07-22
1113,"Instinct Solutions, LLC",http://www.instinctsolutions.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1114,"Media Elite Holdings Limited, S.A.",http://www.registermatrix.com,,,,Unable to locate,FALSE,2025-07-22
1115,"Visual Monster, LLC",http://www.visualmonster.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1117,"Platinum Registrar, LLC",http://www.platinumregistrar.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1118,"Crystal Coal, LLC",http://www.crystalcoal.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1119,"Extremely Wild, LLC",http://www.extremelywild.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1120,"Game For Names, LLC",http://www.gamefornames.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1121,"Go Full House, LLC",http://www.gofullhouse.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1122,"Key Registrar, LLC",http://www.keyregistrar.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1123,"Magic Friday, LLC",http://www.magicfriday.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1124,"Need Servers, LLC",http://www.needservers.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1125,"Name Perfections, LLC",http://www.nameperfections.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1126,"Yellow Start, LLC",http://www.yellowstart.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1127,"Zone Casting, LLC",http://www.zonecasting.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1128,"Power Namers, LLC",http://www.powernamers.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1129,"Extend Names, LLC",http://www.extendnames.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1130,"Ever Ready Names, LLC",http://www.everreadynames.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1132,Dotname Korea Corp.,http://www.dotname.co.kr,abuse@dotnamekorea.com,,,,TRUE,2025-07-22
1143,"Your Domain King, LLC",http://www.yourdomainking.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1144,"The Registrar Service, LLC",http://www.theregistrarservice.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1145,"Big Domain Shop, LLC",http://www.bigdomainshop.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1147,"Super Name World, LLC",http://www.supernameworld.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1148,"Jumbo Name, LLC",http://www.jumboname.com,,https://www.bigrock.in/reports.php?action=report_spam,,,TRUE,2025-07-22
1149,"Go China Domains, LLC",http://www.gochinadomains.com,,https://supportcenter.godaddy.com/abusereport/create-new-claim?plid=1,,,TRUE,2025-07-22
1150,"Go Canada Domains, LLC",http://www.gocanadadomains.com,,https://supportcenter.godaddy.com/abusereport/create-new-claim?plid=1,,,TRUE,2025-07-22
1151,"Go Australia Domains, LLC",http://www.goaustraliadomains.com,,https://supportcenter.godaddy.com/abusereport/create-new-claim?plid=1,,,TRUE,2025-07-22
1152,"Go Montenegro Domains, LLC",http://www.gomontenegrodomains.com,,https://supportcenter.godaddy.com/abusereport/create-new-claim?plid=1,,,TRUE,2025-07-22
1153,"Go France Domains, LLC",http://www.gofrancedomains.com,,https://supportcenter.godaddy.com/abusereport/create-new-claim?plid=1,,,TRUE,2025-07-22
1154,Bluehost Inc.,https://www.bluehost.com/,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1157,AtlanticFriendNames.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1158,Adomainofyourown.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1159,Allearthdomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1160,Atomicdomainnames.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1161,Baronofdomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1162,Beartrapdomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1163,Belmontdomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1164,Betterthanaveragedomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1165,Biglizarddomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1166,BullRunDomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1167,Allworldnames.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1168,Burnsidedomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1169,Columbianames.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1170,Compuglobalhypermega.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1171,Deschutesdomains.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1172,Domainamania.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1173,Domainarmada.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1175,Domaincapitan.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1176,Domaincomesaround.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1177,Domaingazelle.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1178,Domainhawks.net LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1179,Domainhysteria.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
1180,Domaininthebasket.com LLC,http://www.networksolutions.com,,https://www.newfold.com/abuse,,,TRUE,2025-07-22
